index,data_nx,data_ny,data_nz,data_voxels,label_nx,label_ny,label_nz,label_voxels
43373,122,102,84,1045296,122,102,84,1045296
43374,128,106,86,1166848,128,106,86,1166848
43375,124,116,86,1237024,124,116,86,1237024
43376,118,106,86,1075688,118,106,86,1075688
43377,124,100,98,1215200,124,100,98,1215200
43378,120,100,86,1032000,120,100,86,1032000
43379,112,98,100,1097600,112,98,100,1097600
43380,104,100,100,1040000,104,100,100,1040000
43381,110,100,100,1100000,110,100,100,1100000
43382,108,108,94,1096416,108,108,94,1096416
43383,116,110,92,1173920,116,110,92,1173920
43384,116,110,84,1071840,116,110,84,1071840
43385,110,110,90,1089000,110,110,90,1089000
43386,114,110,92,1153680,114,110,92,1153680
43387,116,108,94,1177632,116,108,94,1177632
43388,114,110,88,1103520,114,110,88,1103520
43389,112,108,86,1040256,112,108,86,1040256
43390,104,110,86,983840,104,110,86,983840
43391,114,94,102,1093032,114,94,102,1093032
43392,116,90,108,1127520,116,90,108,1127520
43393,118,108,96,1223424,118,108,96,1223424
43394,118,110,92,1194160,118,110,92,1194160
43395,110,110,94,1137400,110,110,94,1137400
43396,116,108,86,1077408,116,108,86,1077408
43397,116,108,86,1077408,116,108,86,1077408
43398,116,110,92,1173920,116,110,92,1173920
43399,110,110,90,1089000,110,110,90,1089000
43400,116,110,82,1046320,116,110,82,1046320
43401,126,108,84,1143072,126,108,84,1143072
43402,116,108,84,1052352,116,108,84,1052352
43403,126,108,76,1034208,126,108,76,1034208
43404,116,108,76,952128,116,108,76,952128
43405,126,108,76,1034208,126,108,76,1034208
43406,116,106,76,934496,116,106,76,934496
43407,126,110,82,1136520,126,110,82,1136520
43408,116,110,82,1046320,116,110,82,1046320
43409,114,100,98,1117200,114,100,98,1117200
43410,116,108,86,1077408,116,108,86,1077408
43411,114,98,100,1117200,114,98,100,1117200
43412,114,98,100,1117200,114,98,100,1117200
43413,112,104,94,1094912,112,104,94,1094912
43414,112,102,96,1096704,112,102,96,1096704
43415,112,112,94,1179136,112,112,94,1179136
43416,116,110,86,1097360,116,110,86,1097360
43417,110,112,90,1108800,110,112,90,1108800
43418,108,112,82,991872,108,112,82,991872
43419,114,88,112,1123584,114,88,112,1123584
43420,114,104,108,1280448,114,104,108,1280448
43421,112,90,100,1008000,112,90,100,1008000
43422,104,118,70,859040,104,118,70,859040
43423,104,118,62,760864,104,118,62,760864
43424,106,114,70,845880,106,114,70,845880
43425,102,116,68,804576,102,116,68,804576
43426,106,112,72,854784,106,112,72,854784
43427,104,114,50,592800,104,114,50,592800
43428,106,122,50,646600,106,122,50,646600
43429,106,134,50,710200,106,134,50,710200
43430,100,122,50,610000,100,122,50,610000
43431,130,108,50,702000,130,108,50,702000
43432,118,108,50,637200,118,108,50,637200
43433,100,132,50,660000,100,132,50,660000
43434,94,122,50,573400,94,122,50,573400
43435,124,106,50,657200,124,106,50,657200
43436,112,106,50,593600,112,106,50,593600
43437,108,126,70,952560,108,126,70,952560
43438,106,128,50,678400,106,128,50,678400
43439,104,116,90,1085760,104,116,90,1085760
43440,100,120,80,960000,100,120,80,960000
43441,96,118,80,906240,96,118,80,906240
43442,100,120,78,936000,100,120,78,936000
43443,96,118,78,883584,96,118,78,883584
43444,100,120,74,888000,100,120,74,888000
43445,96,120,76,875520,96,120,76,875520
43446,108,118,80,1019520,108,118,80,1019520
43447,102,120,80,979200,102,120,80,979200
43448,102,118,80,962880,102,118,80,962880
43449,110,106,80,932800,110,106,80,932800
43450,110,106,76,886160,110,106,76,886160
43451,112,106,72,854784,112,106,72,854784
43452,110,108,80,950400,110,108,80,950400
43453,108,108,80,933120,108,108,80,933120
43454,106,104,80,881920,106,104,80,881920
43455,106,106,78,876408,106,106,78,876408
43456,108,104,72,808704,108,104,72,808704
43457,104,106,80,881920,104,106,80,881920
43458,102,106,80,864960,102,106,80,864960
43459,102,112,92,1051008,102,112,92,1051008
43460,102,112,80,913920,102,112,80,913920
43461,102,112,80,913920,102,112,80,913920
43462,100,114,86,980400,100,114,86,980400
43463,102,112,82,936768,102,112,82,936768
43464,102,114,80,930240,102,114,80,930240
43465,102,114,78,906984,102,114,78,906984
43466,102,114,74,860472,102,114,74,860472
43467,110,114,84,1053360,110,114,84,1053360
43468,100,116,98,1136800,100,116,98,1136800
43469,100,114,88,1003200,100,114,88,1003200
43470,100,114,86,980400,100,114,86,980400
43471,102,112,96,1096704,102,112,96,1096704
43472,100,112,86,963200,100,112,86,963200
43473,100,112,84,940800,100,112,84,940800
43474,102,106,94,1016328,102,106,94,1016328
43475,102,110,96,1077120,102,110,96,1077120
43476,100,110,98,1078000,100,110,98,1078000
43477,100,110,88,968000,100,110,88,968000
43478,100,108,86,928800,100,108,86,928800
43479,106,114,94,1135896,106,114,94,1135896
43480,110,110,92,1113200,110,110,92,1113200
43481,102,114,88,1023264,102,114,88,1023264
43482,100,112,84,940800,100,112,84,940800
43483,106,104,92,1014208,106,104,92,1014208
43484,108,112,86,1040256,108,112,86,1040256
43485,102,110,84,942480,102,110,84,942480
43486,98,108,84,889056,98,108,84,889056
43487,96,110,84,887040,96,110,84,887040
43488,102,110,90,1009800,102,110,90,1009800
43489,102,102,92,957168,102,102,92,957168
43490,104,110,86,983840,104,110,86,983840
43491,106,108,94,1076112,106,108,94,1076112
43492,110,102,84,942480,110,102,84,942480
43493,112,104,92,1071616,112,104,92,1071616
43494,110,106,90,1049400,110,106,90,1049400
43495,108,100,88,950400,108,100,88,950400
43496,108,104,86,965952,108,104,86,965952
43497,102,112,84,959616,102,112,84,959616
43498,102,110,86,964920,102,110,86,964920
43499,104,112,82,955136,104,112,82,955136
43500,104,110,78,892320,104,110,78,892320
43501,104,108,82,921024,104,108,82,921024
43502,104,102,86,912288,104,102,86,912288
43503,114,130,50,741000,114,130,50,741000
43504,104,120,50,624000,104,120,50,624000
43505,110,128,70,985600,110,128,70,985600
43506,104,116,70,844480,104,116,70,844480
43507,116,122,50,707600,116,122,50,707600
43508,96,110,86,908160,96,110,86,908160
43509,102,122,88,1095072,102,122,88,1095072
43510,98,124,92,1117984,98,124,92,1117984
43511,96,124,92,1095168,96,124,92,1095168
43512,98,118,82,948248,98,118,82,948248
43513,106,116,96,1180416,106,116,96,1180416
43514,98,116,96,1091328,98,116,96,1091328
43515,118,106,94,1175752,118,106,94,1175752
43516,110,106,84,979440,110,106,84,979440
43517,112,108,98,1185408,112,108,98,1185408
43518,114,108,96,1181952,114,108,96,1181952
43519,98,116,98,1114064,98,116,98,1114064
43520,122,120,56,819840,122,120,56,819840
43521,106,106,102,1146072,106,106,102,1146072
43522,106,106,84,943824,106,106,84,943824
43523,106,106,98,1101128,106,106,98,1101128
43524,108,106,96,1099008,108,106,96,1099008
43525,96,110,98,1034880,96,110,98,1034880
43526,96,104,110,1098240,96,104,110,1098240
43527,98,116,94,1068592,98,116,94,1068592
43528,108,106,118,1350864,108,106,118,1350864
43529,108,106,112,1282176,108,106,112,1282176
43530,108,104,104,1168128,108,104,104,1168128
43531,108,104,96,1078272,108,104,96,1078272
43532,96,104,120,1198080,96,104,120,1198080
43533,96,104,118,1178112,96,104,118,1178112
43534,96,104,110,1098240,96,104,110,1098240
43535,96,102,108,1057536,96,102,108,1057536
43536,96,102,106,1037952,96,102,106,1037952
43537,98,102,96,959616,98,102,96,959616
43538,106,94,122,1215608,106,94,122,1215608
43539,106,94,118,1175752,106,94,118,1175752
43540,108,92,116,1152576,108,92,116,1152576
43541,106,96,108,1099008,106,96,108,1099008
43542,106,94,106,1056184,106,94,106,1056184
43543,108,94,100,1015200,108,94,100,1015200
43544,104,114,102,1209312,104,114,102,1209312
43545,106,116,102,1254192,106,116,102,1254192
43546,106,114,96,1160064,106,114,96,1160064
43547,96,96,122,1124352,96,96,122,1124352
43548,96,96,120,1105920,96,96,120,1105920
43549,96,96,110,1013760,96,96,110,1013760
43550,96,96,108,995328,96,96,108,995328
43551,96,94,106,956544,96,94,106,956544
43552,96,94,98,884352,96,94,98,884352
43553,108,104,112,1257984,108,104,112,1257984
43554,120,102,96,1175040,120,102,96,1175040
43555,110,102,96,1077120,110,102,96,1077120
43556,110,102,110,1234200,110,102,110,1234200
43557,98,102,110,1099560,98,102,110,1099560
43558,108,102,98,1079568,108,102,98,1079568
43559,98,102,98,979608,98,102,98,979608
43560,122,98,112,1339072,122,98,112,1339072
43561,110,98,114,1228920,110,98,114,1228920
43562,120,98,100,1176000,120,98,100,1176000
43563,108,98,100,1058400,108,98,100,1058400
43564,114,114,96,1247616,114,114,96,1247616
43565,110,96,112,1182720,110,96,112,1182720
43566,98,96,112,1053696,98,96,112,1053696
43567,110,96,98,1034880,110,96,98,1034880
43568,110,126,82,1136520,110,126,82,1136520
43569,102,116,82,970224,102,116,82,970224
43570,112,124,92,1277696,112,124,92,1277696
43571,108,124,92,1232064,108,124,92,1232064
43572,112,126,86,1213632,112,126,86,1213632
43573,112,126,82,1157184,112,126,82,1157184
43574,104,114,92,1090752,104,114,92,1090752
43575,100,114,92,1048800,100,114,92,1048800
43576,104,116,86,1037504,104,116,86,1037504
43577,104,116,84,1013376,104,116,84,1013376
43578,108,126,92,1251936,108,126,92,1251936
43579,104,116,94,1134016,104,116,94,1134016
43580,108,126,84,1143072,108,126,84,1143072
43581,108,126,84,1143072,108,126,84,1143072
43582,106,126,92,1228752,106,126,92,1228752
43583,102,114,92,1069776,102,114,92,1069776
43584,102,110,84,942480,102,110,84,942480
43585,102,116,86,1017552,102,116,86,1017552
43586,102,116,84,993888,102,116,84,993888
43587,98,114,92,1027824,98,114,92,1027824
43588,108,112,94,1137024,108,112,94,1137024
43589,106,112,96,1139712,106,112,96,1139712
43590,106,112,96,1139712,106,112,96,1139712
43591,102,112,96,1096704,102,112,96,1096704
43592,104,106,84,926016,104,106,84,926016
43593,110,120,92,1214400,110,120,92,1214400
43594,108,110,96,1140480,108,110,96,1140480
43595,110,120,84,1108800,110,120,84,1108800
43596,110,120,82,1082400,110,120,82,1082400
43597,102,110,92,1032240,102,110,92,1032240
43598,102,104,84,891072,102,104,84,891072
43599,102,110,84,942480,102,110,84,942480
43600,102,110,82,920040,102,110,82,920040
43601,94,124,122,1422032,94,124,122,1422032
43602,94,126,106,1255464,94,126,106,1255464
43603,94,114,106,1135896,94,114,106,1135896
43604,84,128,116,1247232,84,128,116,1247232
43605,84,128,102,1096704,84,128,102,1096704
43606,84,116,102,993888,84,116,102,993888
43607,92,126,114,1321488,92,126,114,1321488
43608,94,122,102,1169736,94,122,102,1169736
43609,92,112,100,1030400,92,112,100,1030400
43610,94,114,124,1328784,94,114,124,1328784
43611,82,122,116,1160464,82,122,116,1160464
43612,82,124,102,1037136,82,124,102,1037136
43613,82,110,102,920040,82,110,102,920040
43614,84,158,88,1167936,84,158,88,1167936
43615,84,144,84,1016064,84,144,84,1016064
43616,94,158,90,1336680,94,158,90,1336680
43617,94,146,86,1180264,94,146,86,1180264
43618,94,132,124,1538592,94,132,124,1538592
43619,94,124,112,1305472,94,124,112,1305472
43620,82,154,88,1111264,82,154,88,1111264
43621,82,140,84,964320,82,140,84,964320
43622,100,136,84,1142400,100,136,84,1142400
43623,102,122,88,1095072,102,122,88,1095072
43624,96,126,82,991872,96,126,82,991872
43625,96,138,82,1086336,96,138,82,1086336
43626,98,130,88,1121120,98,130,88,1121120
43627,94,128,82,986624,94,128,82,986624
43628,96,138,96,1271808,96,138,96,1271808
43629,96,122,106,1241472,96,122,106,1241472
43630,94,124,88,1025728,94,124,88,1025728
43631,98,132,84,1086624,98,132,84,1086624
43632,98,118,88,1017632,98,118,88,1017632
43633,94,122,82,940376,94,122,82,940376
43634,96,136,82,1070592,96,136,82,1070592
43635,94,126,80,947520,94,126,80,947520
43636,116,118,100,1368800,116,118,100,1368800
43637,106,122,96,1241472,106,122,96,1241472
43638,116,120,86,1197120,116,120,86,1197120
43639,110,126,86,1191960,110,126,86,1191960
43640,100,120,90,1080000,100,120,90,1080000
43641,110,126,84,1164240,110,126,84,1164240
43642,112,124,86,1194368,112,124,86,1194368
43643,118,120,86,1217760,118,120,86,1217760
43644,116,112,100,1299200,116,112,100,1299200
43645,136,116,86,1356736,136,116,86,1356736
43646,122,116,86,1217072,122,116,86,1217072
43647,104,144,86,1287936,104,144,86,1287936
43648,104,132,86,1180608,104,132,86,1180608
43649,136,112,86,1309952,136,112,86,1309952
43650,122,112,86,1175104,122,112,86,1175104
43651,114,126,84,1206576,114,126,84,1206576
43652,102,112,102,1165248,102,112,102,1165248
43653,102,108,90,991440,102,108,90,991440
43654,108,116,92,1152576,108,116,92,1152576
43655,102,110,82,920040,102,110,82,920040
43656,114,122,90,1251720,114,122,90,1251720
43657,102,116,96,1135872,102,116,96,1135872
43658,112,124,80,1111040,112,124,80,1111040
43659,104,114,80,948480,104,114,80,948480
43660,102,116,94,1112208,102,116,94,1112208
43661,102,112,100,1142400,102,112,100,1142400
43662,102,106,88,951456,102,106,88,951456
43663,102,110,96,1077120,102,110,96,1077120
43664,96,112,126,1354752,96,112,126,1354752
43665,102,106,122,1319064,102,106,122,1319064
43666,90,120,124,1339200,90,120,124,1339200
43667,96,138,88,1165824,96,138,88,1165824
43668,98,140,94,1289680,98,140,94,1289680
43669,100,130,92,1196000,100,130,92,1196000
43670,98,110,124,1336720,98,110,124,1336720
43671,96,138,84,1112832,96,138,84,1112832
43672,98,128,100,1254400,98,128,100,1254400
43673,102,102,118,1227672,102,102,118,1227672
43674,96,138,92,1218816,96,138,92,1218816
43675,100,128,96,1228800,100,128,96,1228800
43676,90,108,124,1205280,90,108,124,1205280
43677,108,140,84,1270080,108,140,84,1270080
43678,98,140,90,1234800,98,140,90,1234800
43679,104,130,86,1162720,104,130,86,1162720
43680,102,112,110,1256640,102,112,110,1256640
43681,102,114,98,1139544,102,114,98,1139544
43682,100,108,114,1231200,100,108,114,1231200
43683,100,108,102,1101600,100,108,102,1101600
43684,126,116,82,1198512,126,116,82,1198512
43685,114,110,82,1028280,114,110,82,1028280
43686,102,110,114,1279080,102,110,114,1279080
43687,102,108,112,1233792,102,108,112,1233792
43688,102,108,98,1079568,102,108,98,1079568
43689,96,106,140,1424640,96,106,140,1424640
43690,96,106,126,1282176,96,106,126,1282176
43691,94,144,84,1137024,94,144,84,1137024
43692,96,154,82,1212288,96,154,82,1212288
43693,94,142,84,1121232,94,142,84,1121232
43694,96,156,82,1228032,96,156,82,1228032
43695,96,138,110,1457280,96,138,110,1457280
43696,96,100,140,1344000,96,100,140,1344000
43697,96,144,82,1133568,96,144,82,1133568
43698,96,130,100,1248000,96,130,100,1248000
43699,96,102,126,1233792,96,102,126,1233792
43700,96,154,82,1212288,96,154,82,1212288
43701,96,142,82,1117824,96,142,82,1117824
43702,98,120,96,1128960,98,120,96,1128960
43703,96,122,96,1124352,96,122,96,1124352
43704,86,122,96,1007232,86,122,96,1007232
43705,98,118,96,1110144,98,118,96,1110144
43706,96,118,94,1064832,96,118,94,1064832
43707,98,116,86,977648,98,116,86,977648
43708,98,126,98,1210104,98,126,98,1210104
43709,96,126,96,1161216,96,126,96,1161216
43710,98,114,96,1072512,98,114,96,1072512
43711,96,116,96,1069056,96,116,96,1069056
43712,86,116,96,957696,86,116,96,957696
43713,88,126,102,1130976,88,126,102,1130976
43714,86,126,94,1018584,86,126,94,1018584
43715,96,122,98,1147776,96,122,98,1147776
43716,96,122,98,1147776,96,122,98,1147776
43717,98,124,90,1093680,98,124,90,1093680
43718,96,126,84,1016064,96,126,84,1016064
43719,96,126,86,1040256,96,126,86,1040256
43720,86,122,102,1070184,86,122,102,1070184
43721,86,122,94,986248,86,122,94,986248
43722,90,124,102,1138320,90,124,102,1138320
43723,94,122,104,1192672,94,122,104,1192672
43724,94,112,100,1052800,94,112,100,1052800
43725,94,124,98,1142288,94,124,98,1142288
43726,82,120,102,1003680,82,120,102,1003680
43727,92,126,106,1228752,92,126,106,1228752
43728,94,120,106,1195680,94,120,106,1195680
43729,94,112,100,1052800,94,112,100,1052800
43730,94,124,100,1165600,94,124,100,1165600
43731,94,126,100,1184400,94,126,100,1184400
43732,94,122,104,1192672,94,122,104,1192672
43733,90,120,102,1101600,90,120,102,1101600
43734,86,124,94,1002416,86,124,94,1002416
43735,94,126,100,1184400,94,126,100,1184400
43736,96,120,104,1198080,96,120,104,1198080
43737,94,124,92,1072352,94,124,92,1072352
43738,94,108,100,1015200,94,108,100,1015200
43739,94,126,100,1184400,94,126,100,1184400
43740,86,116,104,1037504,86,116,104,1037504
43741,94,126,98,1160712,94,126,98,1160712
43742,88,120,92,971520,88,120,92,971520
43743,100,144,98,1411200,100,144,98,1411200
43744,100,132,98,1293600,100,132,98,1293600
43745,110,130,98,1401400,110,130,98,1401400
43746,102,132,96,1292544,102,132,96,1292544
43747,108,132,86,1226016,108,132,86,1226016
43748,110,130,86,1229800,110,130,86,1229800
43749,100,122,98,1195600,100,122,98,1195600
43750,92,124,96,1095168,92,124,96,1095168
43751,98,124,86,1045072,98,124,86,1045072
43752,100,122,84,1024800,100,122,84,1024800
43753,114,126,98,1407672,114,126,98,1407672
43754,104,118,98,1202656,104,118,98,1202656
43755,100,132,96,1267200,100,132,96,1267200
43756,100,122,96,1171200,100,122,96,1171200
43757,102,126,108,1388016,102,126,108,1388016
43758,102,116,112,1325184,102,116,112,1325184
43759,98,128,98,1229312,98,128,98,1229312
43760,100,126,108,1360800,100,126,108,1360800
43761,94,126,98,1160712,94,126,98,1160712
43762,96,122,108,1264896,96,122,108,1264896
43763,88,122,98,1052128,88,122,98,1052128
43764,90,112,112,1128960,90,112,112,1128960
43765,98,116,100,1136800,98,116,100,1136800
43766,100,128,98,1254400,100,128,98,1254400
43767,102,118,92,1107312,102,118,92,1107312
